id,run_number,trial,block,stim1,stim2,feedback,choice,outcome,times_too_slow,trial_started,iti,stim_time,choice_time,reaction_time,correct_choice,feedback_lag,feedback_time,every_ten,trial_type,next_start,too_slow_lead
220256,2,10,1001,72,-1000,0,0,-1,0,87.0618810653687,1.97,89.085638999939,90.7471840381622,1.67571210861206,0,4.54,95.3352921009064,96.3443322181702,accrej,98.9087870121002,0
220256,2,11,1001,62,-1000,0,1,1,0,98.9087870121002,3.54,102.509341001511,104.313996076584,1.8212730884552,1,4.4,108.751831054688,0,accrej,109.790438175201,0
220256,2,12,1001,185,183,1,1,-1,0,109.790438175201,1.91,111.755844116211,112.746117115021,0.985789060592651,0,2.91,115.688717126846,0,new_learn,116.729071140289,0
220256,2,13,1001,110,-1000,0,1,1,0,116.729071140289,2.53,119.304579019547,120.727624177933,1.4382381439209,1,1.79,122.537457227707,0,accrej,123.599964141846,0
220256,2,14,1001,184,183,1,0,0,0,123.599964141846,2.95,126.587186098099,127.956100225449,1.36342310905457,1,1.03,130.553117036819,0,new_learn,131.578047037125,0
220256,2,15,1001,111,-1000,0,1,-1,0,131.578047037125,3.31,134.938389062881,136.57722902298,1.65109515190125,1,2.95,139.551847219467,0,accrej,140.601469039917,0
220256,2,16,1001,185,183,1,0,1,0,140.601469039917,2.3,142.951858043671,145.560382127762,2.60642313957214,1,2.76,148.352347135544,0,new_learn,149.410531997681,0
220256,2,17,1001,183,185,1,1,1,0,149.410531997681,4.59,154.052287101746,155.456012010574,1.40083503723145,1,1.36,158.035677194595,0,new_learn,166.180641174316,1
220256,2,18,1001,183,184,1,1,0,1,166.180641174316,2,168.235306024551,169.343696117401,1.10413599014282,1,4.76,174.135545015335,0,new_learn,175.162490129471,0
220256,2,19,1001,48,-1000,0,0,1,0,175.162490129471,2.35,177.568877220154,179.746284008026,2.18600511550903,0,1.39,181.199201107025,0,accrej,182.251192092896,0
220256,2,20,1001,184,185,1,0,-1,0,182.251192092896,4.69,187.001844167709,188.792632102966,1.78833293914795,1,1.03,191.395328998566,192.407065153122,new_learn,194.95329618454,0
220256,2,21,1001,185,184,1,0,1,0,194.95329618454,2.52,197.527731180191,198.736760139465,1.20146894454956,0,4.86,203.635297060013,0,new_learn,204.683443069458,0
220256,2,22,1001,109,-1000,0,0,1,0,204.683443069458,2.35,207.085064172745,209.269111156464,2.19427108764648,1,1.46,210.785308122635,0,accrej,211.852735042572,0
220256,2,23,1001,183,184,1,1,1,0,211.852735042572,4.62,216.525243997574,218.163350105286,1.63086915016174,1,5.12,223.335440158844,0,new_learn,231.298393011093,1
220256,2,24,1001,58,-1000,0,0,0,1,231.298393011093,1.81,233.151673078537,234.556963205338,1.41452693939209,1,2.34,236.938881158829,0,accrej,237.996551036835,0
