"id","run_number","trial","block","stim1","stim2","feedback","choice","outcome","times_too_slow","trial_started","iti_ideal_lag","stim_time","choice_time","reaction_time","correct_choice","feedback_isi","feedback_time","every_ten","experiment_date","experiment_build","site","trial_type","trial_started_next","stim_time_next","iti_ideal","too_slow_lead","bad_trial","outcome_fac","iti_actual","trial_completed","was_slow","was_slow_lead","rt_diff","feedback_diff","onset_diff","neg_diff"
221604,4,39,1003,18,-1000,1,0,1,0,340.517672800001,3.69,344.5452047,345.440381300001,1.0573844999999,0,1.32,346.827087,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",347.882804300001,356.875629300001,8.7,0,FALSE,"win",9.04854230000097,NA,"FALSE","FALSE",0.16220789999892,0.0667056999990336,0.0557173000009925,FALSE
221604,4,40,1003,130,-1000,0,0,1,0,347.882804300001,8.7,356.875629300001,357.724403100001,0.871724599999652,1,1.15,358.9913065,360.024719500001,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",362.6048532,364.7429144,1.94,0,FALSE,"win",4.75160790000001,NA,"FALSE","FALSE",0.0229507999996484,0.116903399999046,0.113546699999972,FALSE
221604,4,41,1003,134,-1000,0,1,0,0,362.6048532,1.94,364.7429144,365.8263759,1.12197620000006,1,2.6,368.5116375,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",369.5784817,372.346081,2.48,0,FALSE,"nothing",2.83444350000002,NA,"FALSE","FALSE",0.0385147000000614,0.0852615999999671,0.0668441999999914,FALSE
221604,4,42,1003,101,-1000,0,1,-1,0,369.5784817,2.48,372.346081,373.5876441,1.26298870000028,1,4.6,378.2390999,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",379.3577396,382.7129859,3.06,0,FALSE,"loss",3.47388599999999,NA,"FALSE","FALSE",0.0214256000003292,0.0514557999999852,0.118639700000017,FALSE
221604,4,43,1003,106,-1000,1,0,1,0,379.3577396,3.06,382.7129859,383.6950825,1.01028410000072,1,1.24,385.0261847,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",386.103817200001,388.7400201,2.53,0,FALSE,"win",2.71383539999999,NA,"FALSE","FALSE",0.0281875000006861,0.0911021999999662,0.0776325000010161,FALSE
221604,4,44,1003,190,191,1,0,1,0,386.103817200001,2.53,388.7400201,389.908464800001,1.06591730000036,1,1.29,393.5567185,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",393.598382300001,396.128450300001,2.46,0,FALSE,"win",1.57173180000103,NA,"FALSE","FALSE",-0.102527400000672,2.35825369999895,-0.958336199998996,TRUE
221604,4,45,1003,190,189,1,0,1,0,393.598382300001,2.46,396.128450300001,397.0305579,0.799549100000149,1,5.13,403.283735000001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",403.3553775,408.9328897,5.5,0,FALSE,"win",4.64915469999897,NA,"FALSE","FALSE",-0.10255849999885,1.12317710000099,-0.928357500001027,TRUE
221604,4,46,1003,189,191,0,1,-1,0,403.3553775,5.5,408.9328897,410.557366000001,1.52203560000089,1,2.83,414.5095403,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",414.574086099999,419.1598932,3.78,0,FALSE,"loss",3.65035289999997,NA,"FALSE","FALSE",-0.102440700000159,1.12217429999902,-0.935454200001004,TRUE
221604,4,47,1003,95,-1000,0,0,1,0,414.574086099999,3.78,419.1598932,420.4745683,1.92932060000021,1,2.97,423.5274484,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",424.613193700001,427.347309799999,2.36,0,FALSE,"win",2.81986139999896,NA,"FALSE","FALSE",0.614645500000222,0.0828801000000112,0.0857453000009514,FALSE
221604,4,48,1003,42,-1000,0,0,-1,0,424.613193700001,2.36,427.347309799999,428.5247439,1.29133550000006,0,2.41,431.0494495,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",432.1528387,434.1223013,1.86,0,FALSE,"loss",2.07285180000002,NA,"FALSE","FALSE",0.113901399999066,0.114705599999979,0.103389200000038,FALSE
221604,4,49,1003,189,190,1,1,-1,0,432.1528387,1.86,434.1223013,434.792398,0.568865500001266,1,5.09,440.941984500001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",441.0389727,443.2132533,2.09,0,FALSE,"loss",1.27126879999901,NA,"FALSE","FALSE",-0.101231199998722,1.05958650000105,-0.903011800001025,TRUE
221604,4,50,1003,191,189,1,0,1,0,441.0389727,2.09,443.2132533,444.137405200001,0.822867799999585,1,3.94,449.1865325,449.2553885,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",451.8201551,453.8103235,1.92,0,FALSE,"win",3.62379099999998,NA,"FALSE","FALSE",-0.101284100001408,1.10912729999899,-0.866377399999976,TRUE
221604,4,51,1003,191,190,1,1,-1,0,451.8201551,1.92,453.8103235,454.4923065,0.580638900000849,1,0.87,458.080640300001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",458.1664499,460.060744500001,1.82,0,FALSE,"loss",0.980104200000028,NA,"FALSE","FALSE",-0.101344099999154,2.71833380000101,-0.914190400001019,TRUE
221604,4,52,1003,191,190,0,1,1,0,458.1664499,1.82,460.060744500001,460.857755500001,0.695230400000582,1,4.42,466.341770000001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",466.4249353,469.47651,2.52,0,FALSE,"win",2.134739999999,NA,"FALSE","FALSE",-0.101780599999416,1.06401449999998,-0.916834700001004,TRUE
221604,4,53,1003,127,-1000,0,0,1,0,466.4249353,2.52,469.47651,470.5189556,1.37745739999991,1,3.03,473.595677400001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",474.686944999999,479.5433048,4.76,0,FALSE,"win",4.94762739999896,NA,"FALSE","FALSE",0.335011799999902,0.0467218000010234,0.0912675999979911,FALSE
221604,4,54,1003,189,191,0,1,-1,0,474.686944999999,4.76,479.5433048,480.7472024,1.10161790000166,1,3.68,485.4957576,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",485.5694595,488.4723552,2.64,0,FALSE,"loss",1.97659759999999,NA,"FALSE","FALSE",-0.102279699998345,1.06855519999999,-0.926298099999997,TRUE
221604,4,55,1003,20,-1000,1,1,1,0,485.5694595,2.64,488.4723552,489.799808900001,1.40403179999885,1,0.71,490.6320744,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",491.730160000001,493.8491952,1.85,0,FALSE,"win",2.21712079999998,NA,"FALSE","FALSE",0.0765780999978487,0.12226549999906,0.0980856000009567,FALSE
221604,4,56,1003,57,-1000,1,0,-1,0,491.730160000001,1.85,493.8491952,494.826972300001,1.01732480000101,0,5.29,500.163210500001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",501.264242200001,506.417843000001,5.05,0,FALSE,"loss",5.25463250000001,NA,"FALSE","FALSE",0.0395477000000179,0.0462382000000048,0.101031699999965,FALSE
221604,4,57,1003,191,189,1,0,1,0,501.264242200001,5.05,506.417843000001,507.365421300001,0.845121199999994,1,1.01,511.028901600001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",511.0748528,513.829362,2.71,0,FALSE,"win",1.80046039999888,NA,"FALSE","FALSE",-0.102457099999981,2.65348030000001,-0.95404880000109,TRUE
221604,4,58,1003,190,189,0,0,-1,0,511.0748528,2.71,513.829362,515.7250382,1.79158459999962,1,5.05,521.8217614,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",521.8668263,523.960997300001,1.96,0,FALSE,"loss",1.13923590000104,NA,"FALSE","FALSE",-0.104091600000405,1.04672320000009,-0.954935100000057,TRUE
221604,4,59,1003,189,190,0,1,1,0,521.8668263,1.96,523.960997300001,524.6362878,0.572874100000263,1,4.98,530.7158511,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",530.7557141,533.1847698,2.29,0,FALSE,"win",1.46891870000002,NA,"FALSE","FALSE",-0.102416399998674,1.0995633,-0.960137000000032,TRUE
221604,4,60,1003,190,191,0,0,0,0,530.7557141,2.29,533.1847698,533.867607600001,0.581144699999641,1,0.91,537.4613933,537.5233035,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",540.086414700001,542.3607785,2.03,0,FALSE,"nothing",3.89938519999998,NA,"FALSE","FALSE",-0.101693100001284,2.68378569999913,-0.874978599999054,TRUE
221604,4,61,1003,71,-1000,1,0,-1,0,540.086414700001,2.03,542.3607785,543.5696685,1.29926530000012,1,4.37,547.9904862,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",549.078426400001,553.840307800001,4.63,0,FALSE,"loss",4.84982160000106,NA,"FALSE","FALSE",0.0903753000001233,0.050817699999925,0.0879402000010714,FALSE
221604,4,62,1003,190,189,1,0,1,0,549.078426400001,4.63,553.840307800001,554.686982700001,0.74477239999942,1,4.71,560.5297137,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",560.602515300001,564.6893965,3.76,0,FALSE,"win",3.15968280000004,NA,"FALSE","FALSE",-0.101902500000505,1.13273099999901,-0.927198399999043,TRUE
221604,4,63,1003,96,-1000,1,0,1,0,560.602515300001,3.76,564.6893965,565.493014400001,0.899070999999822,0,3.14,568.7430272,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",569.832986400001,573.189020100001,3.21,0,FALSE,"win",3.44599290000099,NA,"FALSE","FALSE",0.0954530999988495,0.110012799999026,0.0899592000009761,FALSE
221604,4,64,1003,189,191,0,1,-1,0,569.832986400001,3.21,573.189020100001,574.100087300001,0.808945299999323,1,4.53,579.700019,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",579.7569707,583.446363200001,3.4,0,FALSE,"loss",2.74634420000098,NA,"FALSE","FALSE",-0.102121900000611,1.06993169999907,-0.943048299999987,TRUE
221604,4,65,1003,55,-1000,0,0,1,0,579.7569707,3.4,583.446363200001,584.2617302,0.919105599999966,1,0.71,585.050294800001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",586.117134100001,588.329000900001,2.02,0,FALSE,"win",2.27870610000002,NA,"FALSE","FALSE",0.103738600000952,0.0785646000009592,0.0668392999999696,FALSE
221604,4,66,1003,191,190,0,1,1,0,586.117134100001,2.02,588.329000900001,588.990093300001,0.558907999999064,1,2.06,592.6082222,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",592.689700700001,595.4293074,2.4,0,FALSE,"win",1.82108519999997,NA,"FALSE","FALSE",-0.102184400000966,1.55812889999902,-0.918521499998974,TRUE
221604,4,67,1003,51,-1000,1,0,-1,0,592.689700700001,2.4,595.4293074,596.254813400001,0.945468500000061,0,4.68,601.0274338,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",602.113971300001,604.304701000001,2.06,0,FALSE,"loss",2.27726720000101,NA,"FALSE","FALSE",0.119962499999019,0.0926203999990776,0.0865375000009863,FALSE
221604,4,68,1003,191,189,1,0,-1,0,602.113971300001,2.06,604.304701000001,605.177998000001,0.771313299999747,1,0.87,608.814233900001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",608.8648429,612.258596400001,3.31,0,FALSE,"loss",2.44436250000001,NA,"FALSE","FALSE",-0.101983700000233,2.76623589999997,-0.949391000001015,TRUE
221604,4,69,1003,189,190,1,1,1,0,608.8648429,3.31,612.258596400001,612.9262987,0.56535139999869,1,4.99,618.9740793,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",619.023151000001,623.7494324,4.47,0,FALSE,"win",3.77535310000008,NA,"FALSE","FALSE",-0.10235090000026,1.0577806,-0.950928299998964,TRUE
221604,4,70,1003,68,-1000,0,0,-1,0,619.023151000001,4.47,623.7494324,624.803457800001,1.14905870000075,1,3.59,628.4366543,629.4968185,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",632.0576428,638.075538900001,5.67,0,FALSE,"loss",8.63888460000101,NA,"FALSE","FALSE",0.09503329999984,0.0431964999989987,0.120988500000067,FALSE
221604,4,71,1003,97,-1000,0,0,1,0,632.0576428,5.67,638.075538900001,638.9602579,1.00226809999913,1,4.61,643.6747638,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",644.7604059,648.4553836,3.57,0,FALSE,"win",3.78061979999995,NA,"FALSE","FALSE",0.117549100000135,0.104505900000049,0.0856420999999727,FALSE
221604,4,72,1003,190,191,0,0,1,0,644.7604059,3.57,648.4553836,649.251457100001,0.693614800000432,1,4.12,654.400828100001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",654.4821147,657.557671300001,2.72,0,FALSE,"win",2.15684319999991,NA,"FALSE","FALSE",-0.102458700000512,1.02937100000008,-0.918713400001025,TRUE
221604,4,73,1003,23,-1000,1,0,1,0,654.4821147,2.72,657.557671300001,658.674126400001,1.26180639999984,1,3.55,662.292696300001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",663.3896112,665.951604100001,2.26,0,FALSE,"win",2.65890779999995,NA,"FALSE","FALSE",0.145351299999787,0.0685699000000568,0.0969148999989784,FALSE
221604,4,74,1003,54,-1000,1,1,-1,0,663.3896112,2.26,665.951604100001,667.112626800001,1.21542699999918,1,5.29,672.448224600001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",673.553582,678.611067400001,4.95,0,FALSE,"loss",5.16284280000002,NA,"FALSE","FALSE",0.0544042999991905,0.0455978000001096,0.105357399998979,FALSE
221604,4,75,1003,189,191,1,1,-1,0,673.553582,4.95,678.611067400001,679.6491592,0.935890299999301,1,4.97,685.6468998,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",685.699588700001,687.922153200001,2.18,0,FALSE,"loss",1.27525340000102,NA,"FALSE","FALSE",-0.102201499999637,1.02774060000002,-0.947311099999069,TRUE
221604,4,76,1003,190,191,0,0,1,0,685.699588700001,2.18,687.922153200001,689.233361000001,1.20880799999941,1,1.05,692.841905900001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",692.916719000001,695.6330727,2.46,0,FALSE,"win",1.79116679999891,NA,"FALSE","FALSE",-0.10239980000051,2.55854490000013,-0.925186900000085,TRUE
221604,4,77,1003,129,-1000,0,1,-1,0,692.916719000001,2.46,695.6330727,696.5519327,1.01527069999975,1,1.39,697.976607000001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",699.0405271,706.1072429,6.91,0,FALSE,"loss",7.13063589999899,NA,"FALSE","FALSE",0.0964106999997549,0.0346743000010292,0.0639200999989953,FALSE
221604,4,78,1003,190,189,0,0,-1,0,699.0405271,6.91,706.1072429,706.8063088,0.596714300001622,1,1.47,710.4135742,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",710.477028900001,713.386544200001,2.18,0,FALSE,"loss",1.97297000000106,NA,"FALSE","FALSE",-0.102351599998429,2.13726539999993,-0.936545299999011,TRUE
221604,4,79,1003,122,-1000,1,1,1,0,710.477028900001,2.18,713.386544200001,714.819390000001,1.93433360000017,1,3.79,718.800876400001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",719.9083433,723.586251800001,3.59,0,FALSE,"win",3.78537540000002,NA,"FALSE","FALSE",0.501487800000175,0.191486400000031,0.10746689999894,FALSE
221604,4,80,1003,191,189,1,0,-1,0,719.9083433,3.59,723.586251800001,724.509634,0.821659599998384,1,2.32,728.1685069,728.2236521,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",730.8002593,737.128153400001,6.27,0,FALSE,"loss",7.95964650000099,NA,"FALSE","FALSE",-0.101722600000585,1.33887289999996,-0.868247600000018,TRUE
221604,4,81,1003,191,190,1,1,1,0,730.8002593,6.27,737.128153400001,738.045521100001,0.81481150000036,1,4.95,744.074699300001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","new_learn",744.119583900001,749.0942584,4.16,0,FALSE,"win",4.0195590999989,NA,"FALSE","FALSE",-0.10255619999964,1.0791782,-0.955115400000068,TRUE
221604,4,82,1003,37,-1000,0,0,0,0,744.119583900001,4.16,749.0942584,750.203088100001,1.75407550000091,1,3.3,753.630438100001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",754.7134002,756.907189400001,2.07,0,FALSE,"nothing",2.2767513,NA,"FALSE","FALSE",0.645245799999886,0.127350000000092,0.0829620999990084,FALSE
221604,4,83,1003,189,190,0,1,1,0,754.7134002,2.07,756.907189400001,757.583247100001,0.573917100000472,1,1.88,761.213356600001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",761.280103000001,766.9732625,5,0,FALSE,"win",4.75990589999901,NA,"FALSE","FALSE",-0.102140599999529,1.75010950000001,-0.933253600000057,TRUE
221604,4,84,1003,16,-1000,0,0,1,0,761.280103000001,5,766.9732625,768.3627961,1.93563480000012,1,3.44,771.844327000001,0,2021-05-17 20:54:22,"2-Feb-2021","pitt","accrej",NA,NA,NA,NA,FALSE,"win",NA,NA,"FALSE",NA,0.546101200000184,0.0415309000010211,NA,NA
