"subject_name","session","block","trial","stim1","stim2","feedback","C_st","C","o","stim_time","choice_time","feedback_time","acc","p_r1","p_pun1","p_r2","p_pun2","Q_chosen","Q_chosen_new","Q_unchosen","RPE","delta_Q","log_asym","R_mean","R_r","R_pun","outcome","RPE_wins","Q_chosen_wins","Q_unchosen_wins","Q_chosen_new_wins","delta_Q_wins","run_number","Q_diff"
440612,35,1000,15,79,189,0,0,79,1,1666645854184,1666645855247,1666645858317,1,0.7,0.15,0.4,0.4,3.40157364731312,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,3.40157364731312,0.28437511180304,NA,NA,1,3.11719853551008
440612,35,1000,16,61,189,0,0,61,-1,1666645861484,1666645862734,1666645863767,1,0.7,0.15,0.4,0.4,1.1727391780749,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,1.1727391780749,0.28437511180304,NA,NA,1,0.888364066271855
440612,35,1000,18,43,189,0,1,-1000,-1,1666645877094,1666645878271,1666645880833,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,0.849378208267829,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,0.849378208267829,NA,NA,1,-0.565003096464788
440612,35,1000,19,66,189,0,1,-1000,-1,1666645885026,1666645886000,1666645886792,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.14202643695564,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-1.14202643695564,NA,NA,1,1.42640154875868
440612,35,1000,20,71,189,0,0,71,1,1666645890342,1666645891669,1666645896550,NA,0.5,0.5,0.4,0.4,0.746705580844229,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.746705580844229,0.28437511180304,NA,NA,1,0.462330469041188
440612,35,1000,22,64,189,0,0,64,1,1666645909882,1666645911134,1666645912748,1,0.7,0.15,0.4,0.4,1.14984273223275,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.14984273223275,0.28437511180304,NA,NA,1,0.865467620429706
440612,35,1000,28,80,189,0,1,-1000,1,1666645959552,1666645960563,1666645963331,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,0.256219941797313,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.256219941797313,NA,NA,1,0.0281551700057271
440612,35,1000,29,93,189,0,1,-1000,1,1666645966280,1666645967552,1666645972617,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.45082777127134,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-1.45082777127134,NA,NA,1,1.73520288307438
440612,35,1000,31,114,189,0,1,-1000,1,1666645991479,1666645992584,1666645993798,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.03012501948234,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-1.03012501948234,NA,NA,1,1.31450013128538
440612,35,1000,33,83,189,0,0,83,-1,1666646005297,1666646006236,1666646009048,NA,0.5,0.5,0.4,0.4,0.648909910774151,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.648909910774151,0.28437511180304,NA,NA,1,0.364534798971111
440612,35,1000,34,26,189,0,0,26,0,1666646012680,1666646014188,1666646015062,NA,0.15,0.15,0.4,0.4,0.279834687765061,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.279834687765061,0.28437511180304,NA,NA,1,-0.0045404240379795
440612,35,1000,35,25,189,0,1,-1000,-1,1666646022679,1666646023832,1666646026961,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,0.53094365906759,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,0.53094365906759,NA,NA,1,-0.24656854726455
440612,35,1000,40,99,189,0,0,99,-1,1666646069693,1666646071404,1666646075142,0,0.15,0.7,0.4,0.4,-0.729663481018467,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.729663481018467,0.28437511180304,NA,NA,1,-1.01403859282151
440612,35,1000,43,49,189,0,1,-1000,1,1666646098775,1666646099791,1666646104658,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,0.997328118167938,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.997328118167938,NA,NA,1,-0.712953006364898
440612,35,1000,44,51,189,0,0,51,-1,1666646109974,1666646110836,1666646113819,0,0.15,0.7,0.4,0.4,1.17609589714284,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,1.17609589714284,0.28437511180304,NA,NA,1,0.891720785339797
440612,35,1000,45,100,189,0,0,100,0,1666646118368,1666646120570,1666646123918,1,0.7,0.15,0.4,0.4,1.34937644277882,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,1.34937644277882,0.28437511180304,NA,NA,1,1.06500133097578
440612,35,1000,49,116,189,0,0,116,0,1666646154548,1666646155922,1666646161131,NA,0.15,0.15,0.4,0.4,0.629070721572162,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.629070721572162,0.28437511180304,NA,NA,1,0.344695609769122
440612,35,1000,50,40,189,0,0,40,-1,1666646164680,1666646165671,1666646170672,1,0.7,0.15,0.4,0.4,1.94800617620685,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,1.94800617620685,0.28437511180304,NA,NA,1,1.66363106440381
440612,35,1000,51,107,189,0,0,107,-1,1666646183088,1666646184332,1666646187378,NA,0.5,0.5,0.4,0.4,1.56711855372141,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,1.56711855372141,0.28437511180304,NA,NA,1,1.28274344191837
440612,35,1000,53,90,189,0,0,90,-1,1666646200293,1666646202105,1666646206521,0,0.15,0.7,0.4,0.4,-1.2913079818844,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-1.2913079818844,0.28437511180304,NA,NA,1,-1.57568309368744
440612,35,1000,54,110,189,0,1,-1000,-1,1666646210037,1666646211641,1666646213325,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,0.227178208826409,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,0.227178208826409,NA,NA,1,0.0571969029766319
440612,35,1000,55,29,189,0,0,29,-1,1666646216692,1666646218250,1666646221770,NA,0.5,0.5,0.4,0.4,0.326555029409237,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.326555029409237,0.28437511180304,NA,NA,1,0.0421799176061969
440612,35,1000,56,85,189,0,0,85,1,1666646228453,1666646230097,1666646234573,1,0.7,0.15,0.4,0.4,1.15073587305923,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.15073587305923,0.28437511180304,NA,NA,1,0.866360761256192
440612,35,1000,57,105,189,0,1,-1000,1,1666646237556,1666646238772,1666646239739,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.64246371781383,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-1.64246371781383,NA,NA,1,1.92683882961687
440612,35,1000,58,45,189,0,1,-1000,-1,1666646246255,1666646247421,1666646251921,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.19703401210028,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-1.19703401210028,NA,NA,1,1.48140912390332
440612,35,1000,60,58,189,0,1,-1000,1,1666646263287,1666646264761,1666646266320,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,0.930733529895166,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.930733529895166,NA,NA,1,-0.646358418092125
440612,35,1000,62,24,189,0,0,24,-1,1666646281985,1666646283313,1666646285651,0,0.15,0.7,0.4,0.4,-0.524038778172865,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.524038778172865,0.28437511180304,NA,NA,1,-0.808413889975905
440612,35,1000,63,73,189,0,0,73,1,1666646289818,1666646290692,1666646292252,1,0.7,0.15,0.4,0.4,1.92753112756639,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.92753112756639,0.28437511180304,NA,NA,1,1.64315601576335
440612,35,1000,65,82,189,0,0,82,1,1666646303517,1666646304500,1666646305951,1,0.7,0.15,0.4,0.4,2.87687390119339,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,2.87687390119339,0.28437511180304,NA,NA,1,2.59249878939035
440612,35,1000,68,84,189,0,0,84,-1,1666646328333,1666646329218,1666646334396,0,0.15,0.7,0.4,0.4,-0.320215903805082,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.320215903805082,0.28437511180304,NA,NA,1,-0.604591015608122
440612,35,1000,69,92,189,0,1,-1000,1,1666646340383,1666646341677,1666646344949,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,0.161562757347922,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.161562757347922,NA,NA,1,0.122812354455119
440612,35,1000,71,41,189,0,0,41,-1,1666646358899,1666646360040,1666646362998,NA,0.5,0.5,0.4,0.4,1.44742089856794,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,1.44742089856794,0.28437511180304,NA,NA,1,1.1630457867649
440612,35,1000,75,111,189,0,1,-1000,1,1666646391931,1666646393228,1666646398339,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-0.218275143643469,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-0.218275143643469,NA,NA,1,0.502650255446509
440612,35,1000,76,89,189,0,1,-1000,1,1666646403030,1666646404117,1666646409405,NA,0.5,0.5,0.4,0.4,0.28437511180304,NA,-0.608993600922663,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-0.608993600922663,NA,NA,1,0.893368712725703
440612,35,1000,77,103,189,0,0,103,1,1666646412455,1666646413258,1666646414496,1,0.7,0.15,0.4,0.4,3.87264396343662,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,3.87264396343662,0.28437511180304,NA,NA,1,3.58826885163358
440612,35,1000,78,55,189,0,0,55,1,1666646417963,1666646418971,1666646423629,1,0.7,0.15,0.4,0.4,3.61670514985709,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,3.61670514985709,0.28437511180304,NA,NA,1,3.33233003805405
440612,35,1000,80,74,189,0,0,74,0,1666646436935,1666646438310,1666646439419,NA,0.15,0.15,0.4,0.4,0.408519389644009,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.408519389644009,0.28437511180304,NA,NA,1,0.124144277840968
440612,35,1000,81,108,189,0,1,-1000,-1,1666646446251,1666646447496,1666646450617,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-0.199824343775703,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-0.199824343775703,NA,NA,1,0.484199455578744
440612,35,1001,2,27,189,0,1,-1000,0,1666646539942,1666646541219,1666646542808,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.03749262672985,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.28437511180304,-1.03749262672985,NA,NA,2,1.32186773853289
440612,35,1001,3,15,189,0,0,15,0,1666646546458,1666646547798,1666646549159,0,0.15,0.7,0.4,0.4,NA,NA,NA,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,NA,NA,NA,NA,2,NA
440612,35,1001,6,20,189,0,0,20,1,1666646576824,1666646578036,1666646582757,NA,0.15,0.15,0.4,0.4,0.182939414619553,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.182939414619553,0.28437511180304,NA,NA,2,-0.101435697183488
440612,35,1001,7,52,189,0,0,52,1,1666646585956,1666646586955,1666646588786,1,0.7,0.15,0.4,0.4,4.05592495373997,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,4.05592495373997,0.28437511180304,NA,NA,2,3.77154984193693
440612,35,1001,10,59,189,0,0,59,-1,1666646607618,1666646608886,1666646613472,NA,0.5,0.5,0.4,0.4,-0.537240490243331,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.537240490243331,0.28437511180304,NA,NA,2,-0.821615602046372
440612,35,1001,11,16,189,0,0,16,1,1666646620633,1666646621657,1666646626088,1,0.7,0.15,0.4,0.4,NA,NA,NA,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,NA,NA,NA,NA,2,NA
440612,35,1001,13,37,189,0,0,37,1,1666646636448,1666646637148,1666646638998,1,0.7,0.15,0.4,0.4,3.73779189483596,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,3.73779189483596,0.28437511180304,NA,NA,2,3.45341678303292
440612,35,1001,15,86,189,0,1,-1000,1,1666646650763,1666646651983,1666646654971,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,-0.233624946816567,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-0.233624946816567,NA,NA,2,0.518000058619608
440612,35,1001,19,106,189,0,0,106,1,1666646683070,1666646683887,1666646685326,1,0.7,0.15,0.4,0.4,2.33558861669849,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,2.33558861669849,0.28437511180304,NA,NA,2,2.05121350489545
440612,35,1001,22,95,189,0,0,95,1,1666646709591,1666646710335,1666646711840,NA,0.5,0.5,0.4,0.4,-0.542757810190776,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,-0.542757810190776,0.28437511180304,NA,NA,2,-0.827132921993817
440612,35,1001,24,60,189,0,1,-1000,1,1666646726301,1666646728142,1666646730505,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.10824219131644,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-1.10824219131644,NA,NA,2,1.39261730311948
440612,35,1001,25,18,189,0,0,18,-1,1666646734405,1666646736034,1666646740654,0,0.15,0.7,0.4,0.4,-0.32646862405161,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.32646862405161,0.28437511180304,NA,NA,2,-0.610843735854651
440612,35,1001,26,44,189,0,1,-1000,1,1666646746454,1666646747943,1666646749836,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,-0.0101803303210216,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-0.0101803303210216,NA,NA,2,0.294555442124062
440612,35,1001,28,57,189,0,1,-1000,-1,1666646760019,1666646761317,1666646762952,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-2.97515304041343,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-2.97515304041343,NA,NA,2,3.25952815221647
440612,35,1001,29,94,189,0,0,94,1,1666646765785,1666646767103,1666646771751,1,0.7,0.15,0.4,0.4,1.15078457933509,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.15078457933509,0.28437511180304,NA,NA,2,0.866409467532051
440612,35,1001,31,47,189,0,0,47,1,1666646783983,1666646785190,1666646789632,NA,0.5,0.5,0.4,0.4,0.344326533933726,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.344326533933726,0.28437511180304,NA,NA,2,0.0599514221306857
440612,35,1001,32,70,189,0,0,70,1,1666646792949,1666646793983,1666646799115,1,0.7,0.15,0.4,0.4,1.84577474168589,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.84577474168589,0.28437511180304,NA,NA,2,1.56139962988285
440612,35,1001,36,54,189,0,1,-1000,-1,1666646830898,1666646832125,1666646833764,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-0.418198492077012,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-0.418198492077012,NA,NA,2,0.702573603880052
440612,35,1001,37,19,189,0,0,19,-1,1666646838364,1666646839781,1666646842814,1,0.7,0.15,0.4,0.4,2.3961198641764,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,2.3961198641764,0.28437511180304,NA,NA,2,2.11174475237336
440612,35,1001,40,50,189,0,0,50,0,1666646861780,1666646863722,1666646867746,NA,0.15,0.15,0.4,0.4,0.695917704395546,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.695917704395546,0.28437511180304,NA,NA,2,0.411542592592505
440612,35,1001,42,30,189,0,0,30,1,1666646885112,1666646886436,1666646887912,0,0.15,0.7,0.4,0.4,0.156739381103609,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.156739381103609,0.28437511180304,NA,NA,2,-0.127635730699431
440612,35,1001,44,91,189,0,0,91,1,1666646899454,1666646900575,1666646905070,1,0.7,0.15,0.4,0.4,1.58105352752906,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.58105352752906,0.28437511180304,NA,NA,2,1.29667841572602
440612,35,1001,46,36,189,0,1,-1000,1,1666646914169,1666646915190,1666646916352,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.22689518331802,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-1.22689518331802,NA,NA,2,1.51127029512106
440612,35,1001,48,35,189,0,0,35,-1,1666646927084,1666646928154,1666646932417,NA,0.5,0.5,0.4,0.4,1.34293071304983,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,1.34293071304983,0.28437511180304,NA,NA,2,1.05855560124679
440612,35,1001,50,98,189,0,1,-1000,1,1666646944083,1666646945203,1666646949282,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,-0.226091963912442,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-0.226091963912442,NA,NA,2,0.510467075715482
440612,35,1001,51,31,189,0,0,31,1,1666646954915,1666646956002,1666646961131,1,0.7,0.15,0.4,0.4,2.42214629084863,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,2.42214629084863,0.28437511180304,NA,NA,2,2.13777117904559
440612,35,1001,52,42,189,0,1,-1000,0,1666646964447,1666646965499,1666646968197,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-0.59386359125163,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.28437511180304,-0.59386359125163,NA,NA,2,0.878238703054671
440612,35,1001,57,101,189,0,0,101,1,1666647009709,1666647010689,1666647013807,NA,0.5,0.5,0.4,0.4,0.958119996138226,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.958119996138226,0.28437511180304,NA,NA,2,0.673744884335185
440612,35,1001,59,72,189,0,0,72,-1,1666647029909,1666647032692,1666647036956,0,0.15,0.7,0.4,0.4,-0.244703053527836,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.244703053527836,0.28437511180304,NA,NA,2,-0.529078165330876
440612,35,1001,60,22,189,0,0,22,1,1666647042539,1666647044232,1666647046223,1,0.7,0.15,0.4,0.4,2.54305400278865,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,2.54305400278865,0.28437511180304,NA,NA,2,2.25867889098561
440612,35,1001,64,21,189,0,0,21,0,1666647082288,1666647083400,1666647086471,0,0.15,0.7,0.4,0.4,0.544224724144117,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.544224724144117,0.28437511180304,NA,NA,2,0.259849612341077
440612,35,1001,65,76,189,0,0,76,1,1666647091118,1666647091872,1666647095971,1,0.7,0.15,0.4,0.4,2.8081178418982,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,2.8081178418982,0.28437511180304,NA,NA,2,2.52374273009516
440612,35,1001,66,62,189,0,0,62,0,1666647099504,1666647100687,1666647104083,NA,0.15,0.15,0.4,0.4,0.207281864424993,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.207281864424993,0.28437511180304,NA,NA,2,-0.0770932473780476
440612,35,1001,69,69,189,0,1,-1000,-1,1666647123203,1666647124134,1666647129047,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-2.22386891977269,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-2.22386891977269,NA,NA,2,2.50824403157573
440612,35,1001,70,65,189,0,1,-1000,1,1666647134452,1666647135761,1666647139951,NA,0.5,0.5,0.4,0.4,0.28437511180304,NA,0.0242103264897322,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,0.0242103264897322,NA,NA,2,0.260164785313308
440612,35,1001,71,115,189,0,0,115,-1,1666647147617,1666647148589,1666647150676,1,0.7,0.15,0.4,0.4,1.84347641705273,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,1.84347641705273,0.28437511180304,NA,NA,2,1.55910130524969
440612,35,1001,72,104,189,0,0,104,1,1666647154050,1666647156007,1666647156992,NA,0.15,0.15,0.4,0.4,1.14714252753427,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.14714252753427,0.28437511180304,NA,NA,2,0.862767415731226
440612,35,1001,73,87,189,0,1,-1000,1,1666647160491,1666647161498,1666647162449,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.72288508783242,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-1.72288508783242,NA,NA,2,2.00726019963547
440612,35,1001,76,67,189,0,0,67,1,1666647182063,1666647182795,1666647186512,1,0.7,0.15,0.4,0.4,2.66242341756854,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,2.66242341756854,0.28437511180304,NA,NA,2,2.3780483057655
440612,35,1001,80,46,189,0,0,46,1,1666647217208,1666647218150,1666647221712,1,0.7,0.15,0.4,0.4,1.50585270890587,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.50585270890587,0.28437511180304,NA,NA,2,1.22147759710283
440612,35,1001,81,17,189,0,1,-1000,1,1666647227278,1666647228418,1666647230944,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,NA,NA,NA,NA,2,NA
440612,35,1001,83,39,189,0,1,-1000,-1,1666647242675,1666647244185,1666647246192,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-0.729276551973328,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-0.729276551973328,NA,NA,2,1.01365166377637
440612,35,1002,3,77,189,0,1,-1000,-1,1666647332246,1666647333863,1666647336662,NA,0.5,0.5,0.4,0.4,0.28437511180304,NA,1.54875281196789,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,1.54875281196789,NA,NA,3,-1.26437770016484
440612,35,1002,5,97,189,0,1,-1000,0,1666647350877,1666647353007,1666647357072,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,1.77594351513319,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"nothing",NA,0.28437511180304,1.77594351513319,NA,NA,3,-1.49156840333015
440612,35,1002,8,33,189,0,0,33,-1,1666647376491,1666647378124,1666647379324,0,0.15,0.7,0.4,0.4,-0.866137244266291,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,-0.866137244266291,0.28437511180304,NA,NA,3,-1.15051235606933
440612,35,1002,13,102,189,0,1,-1000,-1,1666647424353,1666647425457,1666647428444,1,0.15,0.7,0.4,0.4,0.28437511180304,NA,-1.02687858403347,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,-1.02687858403347,NA,NA,3,1.31125369583651
440612,35,1002,14,34,189,0,0,34,1,1666647431386,1666647432322,1666647437352,1,0.7,0.15,0.4,0.4,2.75121887736744,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,2.75121887736744,0.28437511180304,NA,NA,3,2.4668437655644
440612,35,1002,19,68,189,0,1,-1000,1,1666647475432,1666647476787,1666647481052,NA,0.15,0.15,0.4,0.4,0.28437511180304,NA,-0.141455114727815,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,0.28437511180304,-0.141455114727815,NA,NA,3,0.425830226530855
440612,35,1002,22,112,189,0,1,-1000,-1,1666647507998,1666647509543,1666647513747,0,0.7,0.15,0.4,0.4,0.28437511180304,NA,0.415704363741488,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"loss",NA,0.28437511180304,0.415704363741488,NA,NA,3,-0.131329251938448
440612,35,1002,23,109,189,0,0,109,1,1666647516913,1666647517910,1666647522696,1,0.7,0.15,0.4,0.4,1.11946637260465,NA,0.28437511180304,NA,NA,0.876292969858602,0.889674415191512,1.32667791903245,-0.61574013952485,"win",NA,1.11946637260465,0.28437511180304,NA,NA,3,0.835091260801615
